time,force,velocity,power,torque,motor_current,soc_lipo,soc_nmc,voltage_lipo,voltage_nmc
5222.7,29.327406160418693,3.0908651667966653,90.64705813373608,10.05636757240757,6.704245048271713,0.5652214123497238,0.6739160592622927,40.253263526299264,39.10120722297883
5227.519,63.46054077923472,3.9365679512472513,249.81673100035468,21.760619433199583,14.507079622133055,0.5646819862949471,0.6735114897212102,40.04325499430002,38.91499424512596
5233.402,38.68718230118135,4.508775415959965,174.43181647232794,13.265834811075084,8.843889874050056,0.5642805310161737,0.6732103982621301,40.19283483949995,39.04404915179233
5244.817,7.388509335332764,3.555805291828049,26.272100593297186,2.5335198510856047,1.6890132340570698,0.5641317649199795,0.6730988236899845,40.38309847138841,39.209852634027676
5251.516,17.861197702175993,4.294794788482922,76.71017880736859,6.124604692076147,4.0830697947174315,0.5639207117984146,0.6729405338488108,40.31850068941852,39.1523688434069
5257.745,13.282149758054844,5.143605262668577,68.31813539508306,4.554449152037006,3.0362994346913372,0.5637747773140112,0.6728310829855082,40.34589163378344,39.17567161379199
5263.527,64.43656034847882,9.123758717740936,500.0,22.095296543493387,12.458247942736559,0.5632189625794054,0.6724142219345539,40.09264800410323,38.951553322831984
5264.95,162.8869023625272,11.942579698364861,500.0,55.85391882011057,12.648010371479995,0.563080088206268,0.6723100661547008,40.087090039499664,38.946057936084486
5266.112999999999,0.0,10.187786353352246,0.0,0.0,0.0,0.563080088206268,0.6723100661547008,40.42437031607246,39.24117817808568
5267.6539999999995,70.21069812658877,11.831141008545004,500.0,24.07524838760729,12.46995803169157,0.5629318150170177,0.6721988612627631,40.09130678963254,38.94907264053718
5274.331999999999,29.29846271006678,12.294442589096905,360.2082677377125,10.046442863281898,6.697628575521265,0.5625867011001402,0.6719400258251049,40.24399891692827,39.08110726461182
5274.906999999999,0.0,13.053438170554461,0.0,0.0,0.0,0.5625867011001402,0.6719400258251049,40.42260234560884,39.23738526470732
5276.357999999999,0.0,11.873292173095434,0.0,0.0,0.0,0.5625867011001402,0.6719400258251049,40.42260234560884,39.23738526470732
5278.1359999999995,7.709246338062023,12.397465195408781,95.57511315895653,2.6435005693214677,1.7623337128809784,0.5625625234046039,0.6719218925534527,40.375520143189675,39.19607827870566
5280.816999999999,0.0,11.889983821149988,0.0,0.0,0.0,0.5625625234046039,0.6719218925534527,40.4225157088665,39.237199398672885
5281.5419999999995,0.0,12.958079390246722,0.0,0.0,0.0,0.5625625234046039,0.6719218925534527,40.4225157088665,39.237199398672885
5285.941999999999,2.6585633215293374,12.892318358668723,34.275044717835975,0.9116213629524097,0.6077475753016065,0.5625418899992696,0.6719064174994519,40.406235170489346,39.22286000261234
5287.650999999999,0.0,12.894747395994903,0.0,0.0,0.0,0.5625418899992696,0.6719064174994519,40.422441772497386,39.23704077936938
5288.862999999999,0.0,12.975343357136945,0.0,0.0,0.0,0.5625418899992696,0.6719064174994519,40.422441772497386,39.23704077936938
5290.2,0.0,12.73044539986834,0.0,0.0,0.0,0.5625418899992696,0.6719064174994519,40.422441772497386,39.23704077936938
5292.088,6.815483668901168,12.37875055159752,84.36717222581422,2.3370293500662105,1.558019566710807,0.5625191929241002,0.6718893946930748,40.38081325286574,39.2005125057141
5293.106,0.0,11.888322399958659,0.0,0.0,0.0,0.5625191929241002,0.6718893946930748,40.42236044131136,39.23686629560402
5293.771,0.0,10.841200573473111,0.0,0.0,0.0,0.5625191929241002,0.6718893946930748,40.42236044131136,39.23686629560402
5294.8189999999995,0.0,10.447428139637356,0.0,0.0,0.0,0.5625191929241002,0.6718893946930748,40.42236044131136,39.23686629560402
5295.976,0.0,10.479925650148116,0.0,0.0,0.0,0.5625191929241002,0.6718893946930748,40.42236044131136,39.23686629560402
5298.063999999999,0.0,9.524260644889091,0.0,0.0,0.0,0.5625191929241002,0.6718893946930748,40.42236044131136,39.23686629560402
5301.49,21.906747732526902,9.288717549421827,203.48559211387945,7.5118237974834745,5.00788253165565,0.5623868086219903,0.6717901064664924,40.28834253005132,39.118997998876246
5305.0869999999995,57.11431238660455,10.06391821294155,500.0,19.584497717366702,12.445948113605471,0.5620413759417076,0.6715310319562804,40.08875631409498,38.942787621567746
5310.98,50.71488454632668,9.93605627226605,500.0,17.39013391093542,11.593422607290279,0.5615142151436769,0.6711356613577575,40.1096013347371,38.95862733474691
5312.906,0.0,9.728876515585592,0.0,0.0,0.0,0.5615142151436769,0.6711356613577575,40.41875927093151,39.229140528917014
5315.95,18.726449864402323,9.967326118957256,186.65263284880083,6.421299658503556,4.280866439002371,0.5614136676325633,0.6710602507244223,40.30424253730995,39.1284806863486
5317.253,21.049973442101624,10.59510908529989,223.02676486173232,7.218035893296647,4.8120239288644315,0.5613652874845748,0.6710239656134309,40.28990497538335,39.1157150891975
5320.2609999999995,36.55771430439404,11.640161698496936,425.53770583060106,12.535640234976716,8.357093489984477,0.5611713203764123,0.670878490282309,40.19467473828256,39.03150567729403
5320.705,0.0,12.352325886449623,0.0,0.0,0.0,0.5611713203764123,0.670878490282309,40.417530564682146,39.226504525393665
5321.478,0.0,12.174179453763632,0.0,0.0,0.0,0.5611713203764123,0.670878490282309,40.417530564682146,39.226504525393665
5329.495,71.72532122978058,12.938511867489465,500.0,24.594612649691758,12.474958701508104,0.5603996248215513,0.6702997186161632,40.08209975690367,38.929489746113816
5330.713,0.0,13.128738017397813,0.0,0.0,0.0,0.5603996248215513,0.6702997186161632,40.414765322277226,39.22057211581567
5331.503,0.0,13.342976396589059,0.0,0.0,0.0,0.5603996248215513,0.6702997186161632,40.414765322277226,39.22057211581567
5331.766,0.0,13.075804198439489,0.0,0.0,0.0,0.5603996248215513,0.6702997186161632,40.414765322277226,39.22057211581567
5332.603,0.0,13.100359122761626,0.0,0.0,0.0,0.5603996248215513,0.6702997186161632,40.414765322277226,39.22057211581567
5334.934,0.0,13.06075104984271,0.0,0.0,0.0,0.5603996248215513,0.6702997186161632,40.414765322277226,39.22057211581567
5338.08,0.0,13.032452097205425,0.0,0.0,0.0,0.5603996248215513,0.6702997186161632,40.414765322277226,39.22057211581567
5340.074,0.0,12.999063935959525,0.0,0.0,0.0,0.5603996248215513,0.6702997186161632,40.414765322277226,39.22057211581567
5342.781,0.0,13.05287656427998,0.0,0.0,0.0,0.5603996248215513,0.6702997186161632,40.414765322277226,39.22057211581567
5346.534,0.0,12.813427002069831,0.0,0.0,0.0,0.5603996248215513,0.6702997186161632,40.414765322277226,39.22057211581567
5348.893,0.0,12.330210870883214,0.0,0.0,0.0,0.5603996248215513,0.6702997186161632,40.414765322277226,39.22057211581567
5353.534,0.0,12.082396091863743,0.0,0.0,0.0,0.5603996248215513,0.6702997186161632,40.414765322277226,39.22057211581567
5355.687,0.0,12.150268822195883,0.0,0.0,0.0,0.5603996248215513,0.6702997186161632,40.414765322277226,39.22057211581567
5357.315,0.0,11.92897137256805,0.0,0.0,0.0,0.5603996248215513,0.6702997186161632,40.414765322277226,39.22057211581567
5359.125999999999,0.22152012472160054,12.05409129499684,2.67022380707326,0.07595925076703683,0.050639500511357884,0.5603989171970495,0.6702991878977869,40.413412399942466,39.219385087607044
